Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-7.05146e-05	2	7.05203e-05	-13.3	-2.3e-13
0	-7.06388e-05	2	7.05654e-05	-13.4	-2e-13
0	-7.05622e-05	2	7.05398e-05	-13.5	-2.3e-13
0	-7.05573e-05	2	7.05196e-05	-13.6	-2.4e-13
0	-7.05793e-05	2	7.05515e-05	-13.7	-2.6e-13
0	-7.05776e-05	2	7.06174e-05	-13.8	-2.8e-13
0	-7.06179e-05	2	7.05465e-05	-13.9	-2.2e-13
0	-7.0566e-05	2	7.05708e-05	-14	-2.7e-13
0	-7.05487e-05	2	7.05591e-05	-14.1	-2.9e-13
0	-7.06075e-05	2	7.06087e-05	-14.2	-2.6e-13
0	-7.05628e-05	2	7.05318e-05	-14.3	-2.6e-13
0	-7.06121e-05	2	7.06065e-05	-14.4	-2.2e-13
0	-7.06307e-05	2	7.05304e-05	-14.5	-2.9e-13
0	-7.05514e-05	2	7.05232e-05	-14.6	-2.7e-13
0	-7.05808e-05	2	7.06381e-05	-14.7	-2.9e-13
0	-7.06448e-05	2	7.06861e-05	-14.8	-2.4e-13
0	-7.07321e-05	2	7.07337e-05	-14.9	-3e-13
0	-7.06416e-05	2	7.06652e-05	-15	-2.9e-13
